0.100000,0.315000
0.315000,0.755213
0.755213,0.647033
0.647033,0.799335
0.799335,0.561396
0.561396,0.861807
0.861807,0.416835
0.416835,0.850793
0.850793,0.444306
0.444306,0.864144
0.864144,0.410898
0.410898,0.847213
0.847213,0.453051
0.453051,0.867285
0.867285,0.402856
0.402856,0.841970
0.841970,0.465697
0.465697,0.870882
0.870882,0.393564
0.393564,0.835350
0.835350,0.481392
0.481392,0.873788
0.873788,0.385989
0.385989,0.829505
0.829505,0.494993
0.494993,0.874912
0.874912,0.383043
0.383043,0.827124
0.827124,0.500466
0.500466,0.874999
0.874999,0.382814
0.382814,0.826936
0.826936,0.500894
0.500894,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
0.826941,0.500884
0.500884,0.874997
0.874997,0.382820
0.382820,0.826941
